TransactionID,UserID,ProductCategory,PaymentMethod,TransactionAmount,ShippingAddressChanged,IsHighRiskCountry,NumPrevTransactions,DeviceType,UsedVPN,SessionDuration,IsFraud
3660,6876,Clothing,Credit Card,41.36,No,No,59,Desktop,No,120.62,No
3661,4645,Clothing,UPI,53.06,No,No,97,Tablet,No,234.87,No
3662,8081,Electronics,Net Banking,10.19,No,No,76,Tablet,No,319.03,No
3663,3891,Sports,Net Banking,26.91,Yes,No,32,Desktop,No,444.63,No
3664,4516,Home,Net Banking,5.3,No,No,21,Mobile,No,369.8,No
3665,4340,Home,Debit Card,558.39,No,No,30,Tablet,No,243.6,No
3666,7410,Clothing,Credit Card,133.39,Yes,No,23,Tablet,No,229.18,No
3667,1053,Beauty,Debit Card,9.15,No,Yes,2,Mobile,No,379.77,No
3668,3575,Clothing,Credit Card,2.05,No,No,32,Tablet,No,57.37,No
3669,1615,Electronics,UPI,127.04,No,No,93,Desktop,No,219.24,No
3670,6944,Beauty,UPI,57.84,No,No,25,Mobile,No,440.93,No
3671,8404,Home,Debit Card,154.55,No,No,97,Desktop,No,329.68,No
3672,1954,Sports,Debit Card,257.02,No,No,50,Mobile,No,224.13,No
3673,2629,Sports,UPI,91.45,No,No,85,Desktop,No,179.79,No
3674,7859,Electronics,Wallet,20.72,Yes,No,29,Desktop,No,383.97,No
3675,9841,Clothing,Net Banking,152.42,No,No,34,Desktop,No,307.78,No
3676,4278,Electronics,Net Banking,311.93,No,No,24,Tablet,No,278.13,No
3677,6455,Sports,UPI,86.81,Yes,No,27,Tablet,No,337.4,No
3678,4801,Home,Net Banking,114.57,No,Yes,96,Desktop,No,316.46,No
3679,3561,Sports,Wallet,41.17,No,No,86,Desktop,Yes,308.79,No
3680,7539,Beauty,Wallet,48.05,No,Yes,25,Mobile,No,167.58,No
3681,1370,Sports,Credit Card,132.67,No,No,72,Tablet,No,197.36,No
3682,1857,Sports,Debit Card,262.79,No,No,7,Desktop,No,374.83,No
3683,5886,Beauty,Net Banking,99.15,No,No,96,Tablet,No,355.92,No
3684,8485,Clothing,Wallet,155.99,No,No,14,Mobile,Yes,338.21,No
3685,1383,Sports,Debit Card,18.83,No,No,48,Desktop,No,241.35,No
3686,5334,Electronics,Debit Card,23.82,No,No,7,Tablet,No,376.52,No
3687,5290,Sports,Credit Card,75.94,No,No,54,Mobile,No,262.93,No
3688,3725,Electronics,Debit Card,19.43,Yes,No,84,Desktop,No,430.15,No
3689,7204,Beauty,Debit Card,100.78,No,No,57,Tablet,Yes,225.32,No
3690,7111,Sports,UPI,34.48,No,No,2,Mobile,No,247.47,No
3691,5251,Beauty,Credit Card,156.8,No,No,8,Mobile,No,284.86,No
3692,1922,Beauty,Credit Card,165.08,No,No,13,Tablet,No,384.73,No
3693,3915,Clothing,Net Banking,62.32,No,No,90,Desktop,No,296.49,No
3694,8957,Sports,Debit Card,19.94,No,No,19,Tablet,No,303.77,No
3695,4046,Electronics,Net Banking,104.06,No,No,3,Mobile,No,260.84,No
3696,2230,Electronics,Wallet,493.19,No,No,23,Mobile,No,326.81,No
3697,8647,Sports,Debit Card,97.44,No,No,90,Desktop,No,292.93,No
3698,5933,Clothing,Wallet,3.64,Yes,No,75,Tablet,No,221.57,No
3699,4940,Clothing,UPI,1.74,No,No,27,Desktop,No,312.73,No
3700,7483,Clothing,Debit Card,38.62,No,No,98,Desktop,No,315.08,No
3701,1203,Electronics,Net Banking,21.79,No,No,87,Mobile,No,534.98,No
3702,1160,Beauty,Net Banking,167.69,No,No,30,Tablet,No,238.9,No
3703,9960,Clothing,Debit Card,186.31,No,No,66,Tablet,No,216.06,No
3704,4748,Electronics,Net Banking,29.92,No,No,93,Mobile,Yes,327.9,No
3705,7718,Electronics,Debit Card,39.4,No,No,63,Mobile,No,200.72,No
3706,3581,Beauty,Credit Card,26.95,No,No,90,Tablet,Yes,192.69,No
3707,2093,Sports,Net Banking,239.01,No,No,16,Desktop,No,156.31,No
3708,5500,Sports,Debit Card,69.85,No,No,5,Desktop,No,222.54,No
3709,9799,Clothing,Debit Card,106.75,No,No,81,Tablet,No,225.01,No
3710,6710,Clothing,Net Banking,53.7,No,No,59,Desktop,No,171.67,No
3711,3875,Beauty,Credit Card,99.7,No,No,98,Desktop,No,274.97,No
3712,4191,Clothing,Net Banking,48.75,No,No,90,Mobile,No,63.4,No
3713,2837,Beauty,Debit Card,41.5,No,No,80,Desktop,No,349.18,No
3714,1689,Electronics,Credit Card,100.64,No,No,10,Mobile,No,244.32,No
3715,4759,Clothing,Wallet,89.42,No,No,37,Desktop,No,259.02,No
3716,3103,Electronics,UPI,34.75,No,No,33,Tablet,No,358.69,No
3717,1365,Home,Net Banking,16.18,No,No,46,Mobile,No,337.17,No
3718,9092,Beauty,Debit Card,45.98,No,No,31,Tablet,No,237.01,No
3719,5172,Home,Credit Card,53.65,No,No,56,Mobile,No,345.18,No
3720,7033,Clothing,Credit Card,99.07,No,No,45,Desktop,No,454.89,No
3721,3378,Electronics,Wallet,245.96,No,No,34,Tablet,No,198.78,No
3722,2205,Clothing,Net Banking,3.69,No,Yes,91,Mobile,No,375.38,No
3723,5988,Home,Credit Card,27.93,No,No,21,Tablet,No,188.69,No
3724,6669,Clothing,Wallet,21.53,No,No,15,Tablet,No,417.54,No
3725,3735,Sports,Debit Card,69.77,No,No,75,Desktop,No,228.81,No
3726,9490,Home,Wallet,56.16,No,No,4,Mobile,No,224.99,No
3727,1956,Clothing,Net Banking,130.58,No,No,89,Desktop,No,414.92,No
3728,7623,Electronics,Wallet,27.76,No,No,25,Tablet,Yes,372.16,No
3729,2474,Clothing,Credit Card,90.26,Yes,No,76,Mobile,Yes,232.09,No
3730,5460,Electronics,Credit Card,215.29,No,Yes,23,Tablet,No,312.74,No
3731,8002,Sports,UPI,241.55,No,No,66,Tablet,No,229,No
3732,7396,Clothing,Wallet,318.89,No,No,31,Mobile,No,140.73,No
3733,3828,Sports,Debit Card,148.4,No,No,22,Tablet,No,318.93,No
3734,3850,Home,Net Banking,236.43,No,No,48,Mobile,Yes,264.36,No
3735,3964,Electronics,UPI,26.73,No,No,61,Mobile,No,205.42,No
3736,5594,Home,Wallet,22.01,No,No,76,Mobile,No,430.47,No
3737,7644,Electronics,Debit Card,0.65,No,No,78,Tablet,Yes,208.8,No
3738,3850,Sports,UPI,122.71,Yes,No,65,Desktop,No,314.4,No
3739,1165,Beauty,Credit Card,277.21,No,No,10,Tablet,No,407.99,No
3740,1919,Clothing,Net Banking,20.69,No,No,79,Tablet,No,274.39,No
3741,9305,Sports,Wallet,101.32,No,No,17,Mobile,No,226.58,No
3742,4504,Electronics,Debit Card,137.22,No,No,97,Desktop,No,329.77,No
3743,1991,Electronics,Credit Card,262.57,No,No,9,Mobile,Yes,345.57,No
3744,7047,Electronics,UPI,104.09,No,No,76,Tablet,Yes,387.66,No
3745,4839,Electronics,Net Banking,351.64,No,No,95,Desktop,No,487.12,No
3746,2258,Clothing,UPI,42.26,No,No,59,Mobile,No,254.27,No
3747,8609,Home,UPI,43.07,No,No,7,Tablet,No,319.59,No
3748,9706,Beauty,Debit Card,78.31,No,No,70,Tablet,No,173.08,No
3749,5804,Clothing,Credit Card,48.37,No,No,47,Desktop,No,366.64,No
3750,1067,Electronics,Wallet,0.14,No,No,80,Tablet,No,318.37,No
3751,6660,Clothing,Debit Card,131.59,No,No,40,Tablet,Yes,282.13,No
3752,5478,Sports,Net Banking,139.32,No,No,90,Tablet,Yes,238.19,No
3753,9210,Electronics,UPI,137.43,No,No,7,Tablet,No,265.16,No
3754,4521,Beauty,Net Banking,42.32,No,No,92,Desktop,No,323.63,No
3755,1572,Electronics,Debit Card,73.88,No,No,36,Tablet,No,203.38,No
3756,8082,Beauty,Debit Card,44.62,No,Yes,90,Tablet,No,269.29,No
3757,8832,Beauty,Wallet,1.62,No,No,36,Tablet,No,301.67,No
3758,6395,Home,UPI,82.66,No,No,63,Desktop,No,146.04,No
3759,3258,Home,Debit Card,13.21,Yes,No,58,Desktop,No,194.87,No
3760,7039,Clothing,Net Banking,8.34,Yes,No,87,Mobile,No,234,No
3761,1650,Clothing,Wallet,140.85,Yes,No,44,Desktop,Yes,456.82,No
3762,6741,Beauty,Net Banking,0.96,No,No,15,Tablet,Yes,216.93,No
3763,7838,Electronics,UPI,319.44,Yes,No,25,Desktop,No,294.42,No
3764,3587,Sports,Wallet,72.41,No,No,30,Desktop,No,195.94,No
3765,8876,Sports,Wallet,407.55,No,No,26,Desktop,No,222.36,No
3766,4262,Electronics,Wallet,5.97,Yes,No,89,Tablet,No,155.9,No
3767,2338,Electronics,Credit Card,87.59,Yes,No,42,Mobile,No,367.03,No
3768,5996,Home,Wallet,42.97,No,No,14,Mobile,No,167.45,No
3769,6780,Sports,Net Banking,185.46,No,No,57,Mobile,No,390.7,No
3770,3827,Beauty,Net Banking,44.82,No,No,48,Mobile,No,346.79,No
3771,6232,Clothing,UPI,30.18,No,No,78,Desktop,No,292.46,No
3772,3217,Home,Debit Card,194.88,No,No,86,Mobile,No,394,No
3773,4539,Sports,Debit Card,46.94,No,No,24,Desktop,No,610.32,No
3774,8845,Electronics,Credit Card,1.7,No,No,67,Desktop,No,347.75,No
3775,5383,Sports,Wallet,49.48,No,No,35,Mobile,No,187.99,No
3776,3961,Beauty,Credit Card,106.28,No,No,79,Tablet,No,448.9,No
3777,4226,Home,UPI,29.35,Yes,No,46,Mobile,No,318.61,No
3778,7837,Electronics,UPI,56.56,No,No,58,Mobile,Yes,511.11,No
3779,8031,Beauty,Debit Card,5.84,No,No,84,Desktop,No,249.39,No
3780,4716,Clothing,UPI,88.7,No,No,51,Desktop,No,428.19,No
3781,4414,Home,Wallet,141.18,No,No,39,Mobile,No,299.98,No
3782,2448,Beauty,Net Banking,53.33,No,No,42,Mobile,No,565.67,No
3783,1570,Beauty,UPI,54.51,No,No,55,Tablet,No,271.84,No
3784,3904,Electronics,Credit Card,9.24,Yes,No,80,Tablet,No,600.17,No
3785,3505,Clothing,Wallet,22.56,No,No,2,Tablet,No,343.98,No
3786,1917,Beauty,UPI,16.8,No,No,70,Desktop,No,384.7,No
3787,7982,Home,UPI,65.72,No,Yes,11,Tablet,Yes,470.03,Yes
3788,8427,Beauty,Wallet,75.34,No,No,64,Desktop,No,221.22,No
3789,7336,Sports,UPI,297.48,No,No,42,Desktop,No,396.91,No
3790,2678,Home,Net Banking,7.61,No,No,69,Mobile,No,270.72,No
3791,1615,Home,Debit Card,91.6,No,No,45,Tablet,No,315.11,No
3792,8086,Beauty,Wallet,74.76,No,No,59,Mobile,No,308.31,No
3793,5749,Electronics,Credit Card,72.62,No,No,60,Mobile,No,357.24,No
3794,4505,Home,UPI,206.48,No,No,48,Desktop,No,353.02,No
3795,5529,Sports,Debit Card,23.01,Yes,Yes,86,Tablet,No,242.48,Yes
3796,2135,Electronics,Credit Card,4.16,No,No,24,Mobile,No,312.49,No
3797,9566,Electronics,Credit Card,111.56,No,No,88,Desktop,Yes,66.57,No
3798,8226,Electronics,Net Banking,42.34,No,No,2,Mobile,Yes,399.02,No
3799,6162,Home,Debit Card,1.77,No,No,67,Tablet,No,469.39,No
3800,1206,Electronics,Wallet,28.95,No,No,62,Desktop,No,319.06,No
3801,5875,Beauty,Debit Card,37.01,No,No,29,Tablet,Yes,139.4,No
3802,2319,Electronics,Debit Card,95.93,No,Yes,96,Mobile,Yes,374.29,Yes
3803,2141,Sports,Credit Card,18.94,No,No,92,Desktop,Yes,223.62,No
3804,5627,Clothing,Net Banking,53.28,No,Yes,3,Mobile,No,318.23,No
3805,8389,Sports,Net Banking,65.87,No,No,77,Mobile,No,368.55,No
3806,3690,Home,Debit Card,61.48,No,No,84,Tablet,No,354.65,No
3807,8323,Electronics,Debit Card,364.74,Yes,No,70,Desktop,No,408.09,No
3808,4255,Electronics,UPI,4.66,No,No,20,Mobile,No,314.64,No
3809,9281,Beauty,Credit Card,301.53,No,No,70,Tablet,Yes,317.34,No
3810,6213,Electronics,Wallet,87.21,No,No,0,Tablet,No,373.68,No
3811,5108,Sports,Wallet,158.83,No,No,59,Desktop,Yes,292.86,No
3812,4020,Home,Net Banking,56.28,No,No,33,Mobile,No,231.21,No
3813,2857,Clothing,Credit Card,60.48,No,Yes,86,Desktop,No,345.2,No
3814,9996,Electronics,Net Banking,211.47,Yes,No,2,Desktop,No,187.11,No
3815,3789,Clothing,Wallet,226.27,No,No,17,Mobile,No,291.91,No
3816,4875,Electronics,Debit Card,27.27,No,No,42,Desktop,No,162.22,No
3817,8605,Home,Credit Card,22.22,No,No,75,Desktop,No,244.52,No
3818,9135,Sports,Credit Card,68.56,No,No,77,Desktop,Yes,248.67,No
3819,7055,Home,UPI,230.54,No,No,40,Tablet,No,201.58,No
3820,4882,Clothing,Debit Card,38.91,No,No,91,Mobile,No,410.05,No
3821,8175,Electronics,Debit Card,105.56,No,No,23,Desktop,No,401.8,No
3822,8129,Clothing,Net Banking,123.15,Yes,No,23,Tablet,No,431.4,No
3823,6021,Sports,Credit Card,150.81,No,No,2,Tablet,No,281.22,No
3824,5735,Home,Net Banking,82.99,No,No,58,Desktop,No,256.64,No
3825,3387,Clothing,Debit Card,51.49,Yes,No,57,Mobile,No,380.36,No
3826,7582,Clothing,UPI,341.17,No,No,72,Tablet,No,312.84,No
3827,6866,Sports,Credit Card,94.5,No,No,23,Desktop,No,312.35,No
3828,3566,Electronics,Debit Card,130.4,No,No,65,Mobile,No,45.62,No
3829,1975,Clothing,UPI,42.31,Yes,No,39,Mobile,No,375.65,No
3830,8212,Sports,Wallet,110.85,No,No,91,Desktop,No,362.4,No
3831,2262,Electronics,Debit Card,29.81,No,No,70,Tablet,No,299.46,No
3832,6047,Electronics,Wallet,28.12,No,No,8,Mobile,No,381.58,No
3833,8382,Home,Net Banking,125.43,No,No,59,Mobile,No,360.17,No
3834,7231,Sports,Wallet,73.69,No,No,38,Mobile,Yes,230.33,No
3835,4327,Electronics,Debit Card,114.97,No,No,32,Mobile,No,278.02,No
3836,6630,Home,Wallet,31.39,Yes,No,33,Tablet,No,199.22,No
3837,3259,Beauty,Credit Card,91.31,No,No,61,Tablet,No,446.22,No
3838,2257,Sports,Debit Card,58.69,No,No,84,Desktop,No,397.72,No
3839,1464,Beauty,UPI,90.87,No,No,60,Desktop,No,218.61,No
3840,4294,Electronics,Wallet,34.37,No,No,92,Tablet,No,361.89,No
3841,7774,Sports,Credit Card,125.68,Yes,No,26,Desktop,No,327.86,No
3842,8431,Home,Net Banking,163.95,No,No,16,Mobile,No,231.4,No
3843,2230,Electronics,Net Banking,30.1,No,No,59,Tablet,No,312.43,No
3844,4805,Sports,Wallet,35.76,No,No,41,Mobile,Yes,385.84,No
3845,7419,Sports,Net Banking,108.22,No,No,46,Tablet,No,393.99,No
3846,6750,Beauty,UPI,118.94,No,No,86,Tablet,No,533.2,No
3847,4856,Electronics,Debit Card,121.77,No,No,52,Desktop,No,309.43,No
3848,4135,Home,Credit Card,114.79,No,No,20,Tablet,No,276.22,No
3849,7953,Home,Wallet,49.89,No,No,7,Desktop,No,356.21,No
3850,7034,Electronics,Net Banking,50.23,No,No,72,Tablet,No,281.7,No
3851,5589,Electronics,Debit Card,29.41,No,No,96,Mobile,No,241.51,No
3852,2546,Clothing,UPI,17.06,No,No,57,Mobile,No,207.42,No
3853,7065,Beauty,Net Banking,117.95,No,No,67,Mobile,No,-42.77,No
3854,2094,Electronics,Net Banking,9.78,No,No,62,Mobile,No,373.48,No
3855,3411,Electronics,Credit Card,277.73,Yes,No,58,Mobile,No,136.2,No
3856,3617,Clothing,UPI,175.27,No,No,81,Mobile,No,212.01,No
3857,9954,Clothing,UPI,194.85,No,No,95,Tablet,No,329.24,No
3858,5145,Sports,Wallet,237.16,No,No,29,Desktop,No,267.85,No
3859,3775,Home,Credit Card,52.53,No,No,24,Tablet,No,514.93,No
3860,7628,Beauty,Wallet,187.54,No,No,96,Mobile,No,149.08,No
3861,4155,Sports,Credit Card,17.2,No,No,98,Mobile,No,523.87,No
3862,4970,Electronics,UPI,2.19,No,No,55,Tablet,No,438.06,No
3863,8972,Clothing,Credit Card,153.66,No,No,33,Desktop,No,390.91,No
3864,9775,Home,Credit Card,7.77,No,No,49,Desktop,No,443.93,No
3865,6415,Sports,Credit Card,446.76,No,No,1,Desktop,No,340.46,No
3866,5331,Home,Debit Card,112.33,No,No,76,Desktop,Yes,129.67,No
3867,2942,Clothing,Debit Card,140.02,No,No,52,Mobile,No,351.49,No
3868,7026,Sports,UPI,28.21,Yes,No,40,Mobile,Yes,151.93,No
3869,9301,Sports,Credit Card,112.04,No,No,22,Desktop,No,247.16,No
3870,1191,Home,UPI,4.42,No,No,60,Tablet,No,292.19,No
3871,1861,Clothing,Debit Card,181.91,No,No,86,Tablet,Yes,208.89,No
3872,7711,Electronics,Credit Card,18.59,No,No,30,Mobile,No,394.6,No
3873,1649,Sports,Wallet,119.52,No,No,65,Tablet,No,278.62,No
3874,5134,Electronics,Debit Card,25.42,No,No,1,Mobile,No,340.93,No
3875,8587,Clothing,Debit Card,7.09,No,No,68,Mobile,No,299.06,No
3876,9828,Sports,Debit Card,65.68,No,No,59,Desktop,No,312.62,No
3877,2036,Sports,Credit Card,18.55,No,No,77,Desktop,No,211.31,No
3878,5131,Electronics,Net Banking,130.73,Yes,No,22,Desktop,Yes,182.6,No
3879,3148,Beauty,Wallet,27.12,No,No,56,Desktop,No,284.62,No
3880,6457,Electronics,Wallet,41.93,No,No,34,Desktop,No,203.39,No
3881,7079,Electronics,UPI,83.8,No,No,0,Desktop,No,439.36,No
3882,3430,Beauty,Credit Card,33.54,No,No,47,Tablet,No,162.36,No
3883,2879,Clothing,Debit Card,47.48,No,No,48,Desktop,No,533.7,No
3884,8542,Clothing,Net Banking,169.08,No,No,39,Desktop,No,330.2,No
3885,3011,Sports,Credit Card,19.75,Yes,No,61,Mobile,No,306.93,No
3886,4373,Home,Credit Card,8.58,No,No,14,Mobile,No,245.97,No
3887,8357,Home,Net Banking,39.8,No,No,29,Desktop,No,365.69,No
3888,2289,Sports,Debit Card,55.23,No,No,20,Mobile,No,279.57,No
3889,2447,Home,Credit Card,78.23,No,No,7,Tablet,Yes,330.05,No
3890,4199,Electronics,Wallet,46.59,No,No,6,Tablet,No,384.18,No
3891,7381,Electronics,Wallet,156.02,No,No,33,Tablet,No,366.93,No
3892,8522,Beauty,Net Banking,4.01,Yes,Yes,63,Tablet,No,423.99,Yes
3893,7059,Beauty,Debit Card,56.52,No,No,41,Desktop,Yes,353.78,No
3894,4183,Sports,Net Banking,48.17,No,No,52,Tablet,No,204.87,No
3895,6462,Sports,Credit Card,104.29,Yes,No,95,Tablet,No,92.02,No
3896,4216,Sports,Wallet,338.96,No,No,96,Tablet,No,321.1,No
3897,4136,Electronics,UPI,71.41,No,No,69,Tablet,No,322.55,No
3898,4318,Home,Net Banking,433.34,No,No,9,Mobile,No,492.59,No
3899,3782,Sports,UPI,35.99,No,No,89,Tablet,No,288.42,No
3900,8657,Sports,UPI,3.14,No,No,57,Tablet,No,337.45,No
3901,5920,Electronics,Wallet,18.11,No,No,89,Mobile,Yes,377.72,No
3902,7324,Electronics,Net Banking,50.27,No,No,82,Mobile,No,351.34,No
3903,7327,Electronics,UPI,38.03,No,No,98,Desktop,No,384.39,No
3904,9417,Home,Credit Card,10.21,Yes,No,3,Mobile,No,218.18,No
3905,1776,Sports,Debit Card,56.68,No,No,88,Mobile,No,202.36,No
3906,6208,Clothing,Debit Card,41.27,No,No,7,Mobile,No,271.94,No
3907,1687,Clothing,Wallet,13.08,No,No,11,Tablet,No,82.59,No
3908,1529,Sports,Net Banking,35.11,No,No,87,Desktop,Yes,296.04,No
3909,6067,Sports,Net Banking,217.54,No,No,87,Desktop,No,234.04,No
3910,9080,Sports,Debit Card,35.96,No,No,80,Tablet,No,332.22,No
3911,6518,Sports,Credit Card,125.16,No,No,24,Desktop,No,273.49,No
3912,3153,Home,Debit Card,94.69,No,No,96,Tablet,No,198.46,No
3913,7094,Clothing,Debit Card,55.72,No,No,26,Mobile,No,431.09,No
3914,7974,Beauty,Net Banking,27.32,No,No,1,Tablet,No,308.25,No
3915,5774,Clothing,UPI,46.05,No,No,72,Tablet,No,386.29,No
3916,8692,Clothing,Credit Card,89.68,No,No,54,Mobile,Yes,318.35,No
3917,4103,Electronics,Net Banking,43.19,No,No,57,Mobile,No,346.4,No
3918,3440,Sports,Debit Card,24.19,No,No,32,Desktop,No,163.9,No
3919,5135,Sports,UPI,12.38,No,No,82,Tablet,No,427.81,No
3920,8124,Sports,Credit Card,211.83,No,No,48,Mobile,No,387.87,No
3921,6201,Electronics,Wallet,58.04,Yes,Yes,4,Desktop,No,298.12,Yes
3922,1844,Home,Credit Card,98.14,No,No,46,Tablet,No,328.8,No
3923,1446,Home,Credit Card,67.41,No,No,83,Mobile,No,400.26,No
3924,4915,Beauty,Debit Card,206.02,No,No,23,Mobile,No,262.8,No
3925,4109,Home,Debit Card,79.17,No,No,94,Tablet,Yes,141.69,No
3926,2234,Home,Wallet,65.54,No,No,43,Mobile,No,264.67,No
3927,7587,Sports,Wallet,258.5,Yes,No,67,Tablet,No,315.24,No
3928,1226,Clothing,Wallet,127.19,No,No,95,Tablet,No,296.76,No
3929,5143,Home,Net Banking,11.83,No,No,98,Tablet,No,431.76,No
3930,8185,Home,Net Banking,19.57,No,No,13,Mobile,No,204.01,No
3931,6558,Electronics,Debit Card,154.7,No,Yes,35,Mobile,No,216.67,No
3932,1186,Beauty,Debit Card,180.7,No,No,50,Tablet,Yes,194.2,No
3933,3535,Electronics,Wallet,78.79,No,No,5,Desktop,No,342.87,No
3934,2932,Sports,Net Banking,80.85,Yes,No,16,Tablet,No,147.4,No
3935,3032,Clothing,UPI,99.95,No,No,81,Tablet,No,374.38,No
3936,2252,Beauty,Net Banking,57.82,No,No,71,Tablet,No,206.71,No
3937,6509,Electronics,Debit Card,114.01,No,No,50,Desktop,No,222.69,No
3938,6074,Home,Net Banking,11.48,No,Yes,51,Mobile,Yes,477.02,Yes
3939,2881,Home,Debit Card,325.14,No,No,11,Mobile,No,423.26,No
3940,1269,Beauty,Wallet,138.69,No,No,80,Tablet,Yes,311.92,No
3941,2630,Home,Wallet,99.74,Yes,No,94,Tablet,No,168.9,No
3942,5405,Electronics,Wallet,38.03,No,No,0,Mobile,No,501.44,No
3943,7139,Electronics,UPI,17.55,No,No,10,Tablet,No,280.37,No
3944,2574,Home,UPI,52.65,No,No,15,Mobile,No,324.76,No
3945,2695,Home,Debit Card,108.35,No,No,91,Desktop,No,391.19,No
3946,4258,Sports,Credit Card,100.43,No,No,8,Tablet,Yes,103.71,No
3947,4262,Clothing,UPI,48.23,No,No,7,Mobile,Yes,236,No
3948,2445,Beauty,Debit Card,95.01,No,No,24,Mobile,No,293.19,No
3949,7263,Electronics,Net Banking,168.07,No,No,73,Desktop,No,313.07,No
3950,9411,Beauty,Wallet,2.66,No,No,39,Tablet,No,169.64,No
3951,1052,Sports,Wallet,59.9,Yes,No,66,Desktop,Yes,332.63,No
3952,6570,Electronics,Wallet,142.11,No,No,22,Mobile,No,303.37,No
3953,8579,Sports,Debit Card,79,Yes,No,61,Mobile,No,466.73,No
3954,2666,Sports,Wallet,105.4,Yes,No,22,Desktop,No,400.03,No
3955,7901,Home,UPI,72.71,Yes,No,43,Desktop,No,273.07,No
3956,3785,Beauty,Net Banking,481.28,Yes,Yes,55,Desktop,No,280.39,Yes
3957,1719,Beauty,Wallet,5.62,No,No,67,Tablet,No,401.45,No
3958,9597,Home,Debit Card,67.54,No,No,22,Mobile,No,328.36,No
3959,7855,Beauty,Net Banking,9.59,No,No,8,Tablet,No,162.89,No
3960,3294,Home,Wallet,17.41,No,No,3,Tablet,No,509.38,No
3961,9263,Electronics,Credit Card,48.29,No,No,33,Desktop,No,201.01,No
3962,5482,Sports,Wallet,16.91,No,No,81,Tablet,No,547.9,No
3963,1698,Sports,UPI,331.56,No,No,33,Tablet,No,342.8,No
3964,8243,Beauty,Net Banking,293.35,No,No,97,Desktop,No,236.46,No
3965,6918,Clothing,UPI,40.96,Yes,No,41,Desktop,No,63.3,No
3966,1348,Sports,Credit Card,102.1,No,No,2,Desktop,No,377.68,No
3967,6374,Home,Credit Card,76.3,No,No,82,Mobile,No,144.97,No
3968,8869,Clothing,UPI,169.06,No,No,33,Mobile,No,335.73,No
3969,1307,Clothing,Net Banking,98.74,No,No,89,Tablet,No,493.36,No
3970,4416,Sports,Credit Card,0.03,No,No,98,Tablet,No,186.23,No
3971,5820,Sports,Credit Card,144.04,No,No,94,Mobile,No,373.81,No
3972,4558,Sports,Wallet,137.38,No,No,42,Tablet,No,218.84,No
3973,5478,Home,Debit Card,71.28,No,No,90,Desktop,No,413.31,No
3974,7531,Clothing,Credit Card,233.22,No,No,66,Mobile,No,306.58,No
3975,5620,Beauty,Net Banking,239.08,No,No,36,Tablet,No,298.09,No
3976,3985,Home,Net Banking,74.22,No,No,11,Tablet,Yes,420.73,No
3977,9112,Electronics,Wallet,93.65,No,No,86,Tablet,No,362.53,No
3978,9467,Sports,Net Banking,566.13,Yes,No,80,Mobile,No,219.53,No
3979,3547,Clothing,Wallet,35.5,No,No,15,Mobile,No,478.71,No
3980,1336,Home,Credit Card,39.25,No,No,61,Mobile,No,146.42,No
3981,3979,Electronics,Credit Card,20.18,Yes,No,16,Desktop,No,327.57,No
3982,4968,Home,Credit Card,226.21,Yes,No,14,Tablet,No,217.71,No
3983,1910,Home,Credit Card,136.45,No,No,25,Tablet,No,151.28,No
3984,2996,Beauty,Debit Card,11.17,No,Yes,44,Desktop,No,186.58,No
3985,4129,Beauty,Debit Card,400.45,No,No,1,Mobile,No,295.08,No
3986,6447,Home,Credit Card,131.29,No,No,16,Mobile,No,334.97,No
3987,7129,Electronics,Net Banking,190.06,No,No,64,Mobile,No,405.89,No
3988,6850,Clothing,Wallet,4.93,No,No,93,Desktop,No,447.6,No
3989,5204,Clothing,UPI,70.31,No,No,95,Tablet,No,327.77,No
3990,8446,Sports,Wallet,119.93,No,No,29,Desktop,No,255.68,No
3991,9519,Sports,UPI,78.3,No,No,67,Tablet,No,403.9,No
3992,1314,Clothing,UPI,109.86,Yes,No,43,Tablet,No,238.54,No
3993,2134,Home,Credit Card,170.31,No,No,95,Tablet,No,140.44,No
3994,5876,Home,UPI,46.89,No,No,59,Desktop,No,393.9,No
3995,9102,Beauty,Credit Card,188.83,No,No,98,Mobile,No,432.39,No
3996,9347,Beauty,Debit Card,17.78,No,No,0,Mobile,No,217.82,No
3997,6592,Sports,Net Banking,31.59,No,No,18,Desktop,No,496.08,No
3998,2724,Clothing,UPI,4.43,No,No,32,Tablet,Yes,358.31,No
3999,4343,Home,Net Banking,45.32,No,No,82,Desktop,No,343.4,No
4000,1886,Clothing,Credit Card,47.79,No,No,35,Mobile,No,248.33,No
4001,1721,Electronics,UPI,163.61,No,No,90,Desktop,Yes,401.73,No
4002,8678,Clothing,Wallet,105.88,No,No,76,Tablet,No,147.56,No
4003,4357,Electronics,Debit Card,57.4,No,No,90,Mobile,Yes,266.02,No
4004,1870,Beauty,Debit Card,105.59,No,No,77,Tablet,No,226.68,No
4005,7751,Beauty,UPI,5.42,No,No,23,Desktop,No,169.11,No
4006,1497,Sports,Debit Card,19.88,No,No,98,Tablet,No,386.3,No
4007,2756,Clothing,Wallet,98.6,No,No,82,Desktop,No,334.11,No
4008,2117,Clothing,Net Banking,102.55,No,No,24,Mobile,Yes,380.47,No
4009,3828,Electronics,Wallet,148.78,No,No,10,Mobile,No,272.17,No
4010,2647,Beauty,Debit Card,51.58,No,No,8,Mobile,No,398.51,No
4011,7992,Electronics,Net Banking,128.21,No,No,5,Tablet,Yes,307.71,No
